[2025-07-07 11:23:31] SECTION: 
==================================================
COMPRESSION PROCESS STARTED
==================================================
[2025-07-07 11:23:31] INFO: Process configuration | Context: batch_size=10, dry_run=False, model=gpt-4.1
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=N49, original_words=5, original_preview=The weight for NDY N49...., data_type=Decimal, display_name=N49
[2025-07-07 11:24:10] FAILURE: ❌ Compression validation failed | Context: attribute=N49, original_words=5, compressed_result=The weight for NDY N49...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=N57, original_words=5, original_preview=The weight for NDY N57...., data_type=Decimal, display_name=N57
[2025-07-07 11:24:10] FAILURE: ❌ Compression validation failed | Context: attribute=N57, original_words=5, compressed_result=The weight for NDY N57...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=N59, original_words=5, original_preview=The weight for NDY N59...., data_type=Decimal, display_name=N59
[2025-07-07 11:24:10] FAILURE: ❌ Compression validation failed | Context: attribute=N59, original_words=5, compressed_result=The weight for NDY N59...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=N61, original_words=5, original_preview=The weight for NDY N61...., data_type=Decimal, display_name=N61
[2025-07-07 11:24:10] FAILURE: ❌ Compression validation failed | Context: attribute=N61, original_words=5, compressed_result=The weight for NDY N61...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=N99, original_words=5, original_preview=The weight for NDY N99...., data_type=Decimal, display_name=N99
[2025-07-07 11:24:10] FAILURE: ❌ Compression validation failed | Context: attribute=N99, original_words=5, compressed_result=The weight for NDY N99...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=runCreditEdgeCDSIEDF, original_words=14, original_preview=TRUE indicates that the instrument has the minimum inputs for the CreditEdge CDS-I EDFmodel...., data_type=Boolean, display_name=Run CreditEdge CDS-I EDF
[2025-07-07 11:24:10] FAILURE: ❌ Compression validation failed | Context: attribute=runCreditEdgeCDSIEDF, original_words=14, compressed_result=TRUE indicates that the instrument has the minimum inputs for the CreditEdge CDS-I EDFmodel...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:10] INFO: Compressing attribute | Context: attribute=issueLongTermRating, original_words=8, original_preview=The Moody's long term rating for the issue...., data_type=String, display_name=Issue Long Term Rating
[2025-07-07 11:24:11] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=issueLongTermRating, original_words=8, compressed_words=7, reduction=12.5%, compressed_preview=Moody's long term rating for this issue....
[2025-07-07 11:24:11] INFO: Saving compressed description to NEW field | Context: attribute=issueLongTermRating, action=adding_compressed_description_field
[2025-07-07 11:24:13] SUCCESS: ✅ Database updated with compressed description | Context: attribute=issueLongTermRating, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N03, original_words=5, original_preview=The weight for NDY N03...., data_type=Decimal, display_name=N03
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N03, original_words=5, compressed_result=The weight for NDY N03...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N08, original_words=5, original_preview=The weight for NDY N08...., data_type=Decimal, display_name=N08
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N08, original_words=5, compressed_result=The weight for NDY N08...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N10, original_words=5, original_preview=The weight for NDY N10...., data_type=Decimal, display_name=N10
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N10, original_words=5, compressed_result=The weight for NDY N10...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Processing batch | Context: batch_num=9, total_batches=176, batch_size=10
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N19, original_words=5, original_preview=The weight for NDY N19...., data_type=Decimal, display_name=N19
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N19, original_words=5, compressed_result=The weight for NDY N19...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N21, original_words=5, original_preview=The weight for NDY N21...., data_type=Decimal, display_name=N21
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N21, original_words=5, compressed_result=The weight for NDY N21...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N26, original_words=5, original_preview=The weight for NDY N26...., data_type=Decimal, display_name=N26
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N26, original_words=5, compressed_result=The weight for NDY N26...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N39, original_words=5, original_preview=The weight for NDY N39...., data_type=Decimal, display_name=N39
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N39, original_words=5, compressed_result=The weight for NDY N39...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N44, original_words=5, original_preview=The weight for NDY N44...., data_type=Decimal, display_name=N44
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N44, original_words=5, compressed_result=The weight for NDY N44...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N48, original_words=5, original_preview=The weight for NDY N48...., data_type=Decimal, display_name=N48
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N48, original_words=5, compressed_result=The weight for NDY N48...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N51, original_words=5, original_preview=The weight for NDY N51...., data_type=Decimal, display_name=N51
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N51, original_words=5, compressed_result=The weight for NDY N51...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=N60, original_words=5, original_preview=The weight for NDY N60...., data_type=Decimal, display_name=N60
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=N60, original_words=5, compressed_result=The weight for NDY N60...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=analystName, original_words=5, original_preview=The name of the analyst...., data_type=String, display_name=Analyst
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=analystName, original_words=5, compressed_result=The name of the analyst...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=operatingEnvironmentScore, original_words=5, original_preview=Measure of operating environment score..., data_type=Decimal, display_name=Operating Environment Score
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=operatingEnvironmentScore, original_words=5, compressed_result=Measure of operating environment score..., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Processing batch | Context: batch_num=10, total_batches=176, batch_size=10
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=customDimension6, original_words=2, original_preview=Custom dimension...., data_type=String, display_name=Custom Dimension 6
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=customDimension6, original_words=2, compressed_result=Custom dimension...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=customDimension3, original_words=2, original_preview=Custom dimension...., data_type=String, display_name=Custom Dimension 3
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=customDimension3, original_words=2, compressed_result=Custom dimension...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=customDimension4, original_words=2, original_preview=Custom dimension...., data_type=String, display_name=Custom Dimension 4
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=customDimension4, original_words=2, compressed_result=Custom dimension...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=customDimension5, original_words=2, original_preview=Custom dimension...., data_type=String, display_name=Custom Dimension 5
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=customDimension5, original_words=2, compressed_result=Custom dimension...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=customDimension8, original_words=2, original_preview=Custom dimension...., data_type=String, display_name=Custom Dimension 8
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=customDimension8, original_words=2, compressed_result=Custom dimension...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=customDimension9, original_words=2, original_preview=Custom dimension...., data_type=String, display_name=Custom Dimension 9
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=customDimension9, original_words=2, compressed_result=Custom dimension...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=parentIssuerIdentifier, original_words=4, original_preview=The parent issuer identifier...., data_type=String, display_name=Parent Issuer Identifier
[2025-07-07 11:24:13] FAILURE: ❌ Compression validation failed | Context: attribute=parentIssuerIdentifier, original_words=4, compressed_result=The parent issuer identifier...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:24:13] INFO: Compressing attribute | Context: attribute=ifrsLossRateAdjusted, original_words=16, original_preview=The IFRS allowance rate after applying adjustments. Expressed in decimal format. For example, 10% is..., data_type=Decimal, display_name=IFRS Allowance Rate Adjusted
[2025-07-07 11:24:14] FAILURE: ❌ Compression validation failed | Context: attribute=ifrsLossRateAdjusted, original_words=16, compressed_result=The IFRS allowance rate after applying adjustments. Expressed in decimal format. For example, 10% is..., issues=[None, 'No change', 'Not shorter']
